# TOPAS Version: 4.2
# Parameter File: Research_750MeV.txt
# Results for scorer: EnergyDepZ
# Scored in component: TargetScint
# X in 1 bin  of 5 cm
# Y in 1 bin  of 5 cm
# Z in 100 bins of 0.01 cm
# EnergyDeposit ( MeV ) : Sum   
0, 0, 0, 255.0839691162109
0, 0, 1, 283.0852966308594
0, 0, 2, 268.7744750976562
0, 0, 3, 285.8082885742188
0, 0, 4, 294.7213439941406
0, 0, 5, 286.916015625
0, 0, 6, 270.1691284179688
0, 0, 7, 273.4078063964844
0, 0, 8, 285.4992370605469
0, 0, 9, 287.6713256835938
0, 0, 10, 285.1415100097656
0, 0, 11, 282.4004821777344
0, 0, 12, 273.9626770019531
0, 0, 13, 321.0171813964844
0, 0, 14, 302.4927062988281
0, 0, 15, 269.5835876464844
0, 0, 16, 265.2484130859375
0, 0, 17, 268.4141845703125
0, 0, 18, 307.9540100097656
0, 0, 19, 266.2084655761719
0, 0, 20, 300.0439147949219
0, 0, 21, 300.4039001464844
0, 0, 22, 284.1703186035156
0, 0, 23, 294.676025390625
0, 0, 24, 273.2156066894531
0, 0, 25, 292.6094055175781
0, 0, 26, 269.564453125
0, 0, 27, 289.8449401855469
0, 0, 28, 290.6357116699219
0, 0, 29, 295.58056640625
0, 0, 30, 276.9226379394531
0, 0, 31, 297.7750854492188
0, 0, 32, 308.2317504882812
0, 0, 33, 280.5219116210938
0, 0, 34, 271.5276184082031
0, 0, 35, 274.9437561035156
0, 0, 36, 273.7689514160156
0, 0, 37, 274.6993713378906
0, 0, 38, 269.6707763671875
0, 0, 39, 276.2598571777344
0, 0, 40, 291.9905700683594
0, 0, 41, 293.4495849609375
0, 0, 42, 295.8735961914062
0, 0, 43, 273.6842651367188
0, 0, 44, 272.34375
0, 0, 45, 315.8271484375
0, 0, 46, 308.2362670898438
0, 0, 47, 297.282958984375
0, 0, 48, 310.9822998046875
0, 0, 49, 269.6691284179688
0, 0, 50, 268.9734191894531
0, 0, 51, 272.9205932617188
0, 0, 52, 274.04736328125
0, 0, 53, 277.8546447753906
0, 0, 54, 282.9400939941406
0, 0, 55, 278.6933898925781
0, 0, 56, 276.5924377441406
0, 0, 57, 297.5996398925781
0, 0, 58, 283.9171142578125
0, 0, 59, 292.4153747558594
0, 0, 60, 288.9526672363281
0, 0, 61, 317.0705261230469
0, 0, 62, 288.3511962890625
0, 0, 63, 279.7789306640625
0, 0, 64, 283.3985900878906
0, 0, 65, 304.8321838378906
0, 0, 66, 294.9260864257812
0, 0, 67, 309.6321105957031
0, 0, 68, 301.7203979492188
0, 0, 69, 333.3875122070312
0, 0, 70, 321.2977600097656
0, 0, 71, 322.9901428222656
0, 0, 72, 290.5207824707031
0, 0, 73, 278.7103576660156
0, 0, 74, 288.5418090820312
0, 0, 75, 300.7943420410156
0, 0, 76, 309.3119201660156
0, 0, 77, 281.9297485351562
0, 0, 78, 281.1628723144531
0, 0, 79, 268.7149658203125
0, 0, 80, 265.810791015625
0, 0, 81, 257.93017578125
0, 0, 82, 261.6964111328125
0, 0, 83, 259.1100158691406
0, 0, 84, 281.1154174804688
0, 0, 85, 290.193359375
0, 0, 86, 268.2752380371094
0, 0, 87, 274.0068054199219
0, 0, 88, 259.8300476074219
0, 0, 89, 279.0621032714844
0, 0, 90, 259.7626342773438
0, 0, 91, 250.46044921875
0, 0, 92, 243.79443359375
0, 0, 93, 268.408203125
0, 0, 94, 309.6224365234375
0, 0, 95, 259.95654296875
0, 0, 96, 247.7768402099609
0, 0, 97, 251.2418975830078
0, 0, 98, 230.5624542236328
0, 0, 99, 227.9674987792969
