# TOPAS Version: 4.2
# Parameter File: Research_200MeV.txt
# Results for scorer: EnergyDepZ
# Scored in component: TargetScint
# X in 1 bin  of 5 cm
# Y in 1 bin  of 5 cm
# Z in 100 bins of 0.01 cm
# EnergyDeposit ( MeV ) : Sum   
0, 0, 0, 491.9996643066406
0, 0, 1, 499.0617370605469
0, 0, 2, 486.7634887695312
0, 0, 3, 486.5158386230469
0, 0, 4, 498.5038452148438
0, 0, 5, 505.8187255859375
0, 0, 6, 496.0186767578125
0, 0, 7, 497.3565673828125
0, 0, 8, 498.5218200683594
0, 0, 9, 514.548828125
0, 0, 10, 504.2646179199219
0, 0, 11, 497.5108337402344
0, 0, 12, 485.5359497070312
0, 0, 13, 483.5321350097656
0, 0, 14, 485.2815551757812
0, 0, 15, 509.4407043457031
0, 0, 16, 493.7931213378906
0, 0, 17, 486.7688598632812
0, 0, 18, 484.9567565917969
0, 0, 19, 489.0269775390625
0, 0, 20, 482.9744873046875
0, 0, 21, 499.52392578125
0, 0, 22, 507.0791931152344
0, 0, 23, 516.6807250976562
0, 0, 24, 541.1566772460938
0, 0, 25, 502.6786804199219
0, 0, 26, 518.8082885742188
0, 0, 27, 513.25
0, 0, 28, 504.2704162597656
0, 0, 29, 508.4878845214844
0, 0, 30, 502.1336059570312
0, 0, 31, 517.9851684570312
0, 0, 32, 495.1227416992188
0, 0, 33, 491.9928894042969
0, 0, 34, 509.402099609375
0, 0, 35, 511.77392578125
0, 0, 36, 501.8631591796875
0, 0, 37, 484.6925048828125
0, 0, 38, 482.3355712890625
0, 0, 39, 480.0412902832031
0, 0, 40, 500.2471923828125
0, 0, 41, 475.8104553222656
0, 0, 42, 482.5591430664062
0, 0, 43, 490.6996154785156
0, 0, 44, 500.1395263671875
0, 0, 45, 477.8923645019531
0, 0, 46, 502.9530639648438
0, 0, 47, 485.3941650390625
0, 0, 48, 489.8041381835938
0, 0, 49, 522.215087890625
0, 0, 50, 496.9073181152344
0, 0, 51, 490.861083984375
0, 0, 52, 489.7070007324219
0, 0, 53, 501.7340698242188
0, 0, 54, 492.8732299804688
0, 0, 55, 536.1895751953125
0, 0, 56, 485.3046569824219
0, 0, 57, 484.8826904296875
0, 0, 58, 491.4423828125
0, 0, 59, 488.6316528320312
0, 0, 60, 498.8734130859375
0, 0, 61, 489.7916564941406
0, 0, 62, 508.3577880859375
0, 0, 63, 507.7410278320312
0, 0, 64, 506.0602111816406
0, 0, 65, 506.4684753417969
0, 0, 66, 522.4723510742188
0, 0, 67, 528.9091186523438
0, 0, 68, 494.4055786132812
0, 0, 69, 482.5933532714844
0, 0, 70, 499.0994873046875
0, 0, 71, 472.2438049316406
0, 0, 72, 484.1309204101562
0, 0, 73, 497.7502746582031
0, 0, 74, 492.7658081054688
0, 0, 75, 504.5450439453125
0, 0, 76, 499.948486328125
0, 0, 77, 508.8609619140625
0, 0, 78, 499.9557495117188
0, 0, 79, 475.9095458984375
0, 0, 80, 492.4955749511719
0, 0, 81, 523.7932739257812
0, 0, 82, 487.5077514648438
0, 0, 83, 499.6714172363281
0, 0, 84, 524.8516845703125
0, 0, 85, 507.4904174804688
0, 0, 86, 496.4727172851562
0, 0, 87, 540.7728881835938
0, 0, 88, 505.0487976074219
0, 0, 89, 538.8185424804688
0, 0, 90, 497.319580078125
0, 0, 91, 487.8035583496094
0, 0, 92, 503.1025390625
0, 0, 93, 522.7608642578125
0, 0, 94, 476.7744750976562
0, 0, 95, 502.9122314453125
0, 0, 96, 495.8524475097656
0, 0, 97, 482.5310668945312
0, 0, 98, 483.802490234375
0, 0, 99, 478.0718383789062
