# TOPAS Version: 4.2
# Parameter File: Research_6000MeV.txt
# Results for scorer: ProtonLET
# Scored in component: TargetScint
# ProtonLET ( MeV/mm/(g/cm3) ) : Sum   
4.415322303771973
