energy_MeV,z_bin,depth_mm,energy_deposit_MeV,sim_dEdx_MeV_per_mm,dose_Gy,beta,gamma,momentum_MeV_c,nist_dEdx_MeV_per_mm,nist_range_mm,residual_range_mm
70,30,3.0500000000000003,1069.243774414062,1.0692437744140622,6.697667748235886e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,54.37034173772756
70,31,3.1500000000000004,1072.41650390625,1.07241650390625,6.71754150247434e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,54.270341737727556
70,32,3.25,1085.988525390625,1.085988525390625,6.802555689836877e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,54.170341737727554
70,33,3.35,1067.533935546875,1.067533935546875,6.686957437912391e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,54.07034173772755
70,34,3.45,1079.720092773438,1.079720092773438,6.763290669102826e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,53.97034173772755
70,35,3.5500000000000003,1063.221557617188,1.063221557617188,6.6599450060713e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,53.87034173772756
70,36,3.6500000000000004,1065.161743164062,1.065161743164062,6.672098191784272e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,53.770341737727556
70,37,3.75,1078.061401367188,1.0780614013671879,6.752900742874821e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,53.670341737727554
70,38,3.85,1063.033081054688,1.063033081054688,6.658764402149012e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,53.57034173772755
70,39,3.95,1066.401489257812,1.066401489257812,6.679863874060666e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,53.47034173772755
70,40,4.05,1044.921264648438,1.044921264648438,6.54531325891221e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,53.37034173772756
70,41,4.15,1050.003662109375,1.050003662109375,6.577149038902127e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,53.270341737727556
70,42,4.25,1046.657836914062,1.046657836914062,6.556191025361985e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,53.170341737727554
70,43,4.3500000000000005,1037.860107421875,1.037860107421875,6.501082667017963e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,53.07034173772755
70,44,4.45,1041.965698242188,1.0419656982421879,6.526799798959864e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,52.97034173772755
70,45,4.55,1030.646118164062,1.030646118164062,6.455894746036471e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,52.87034173772756
70,46,4.65,1037.512573242188,1.037512573242188,6.498905737376287e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,52.770341737727556
70,47,4.75,1042.095581054688,1.042095581054688,6.527613375756052e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,52.670341737727554
70,48,4.8500000000000005,1077.055786132812,1.077055786132812,6.746601639823128e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,52.57034173772755
70,49,4.95,1078.577270507812,1.078577270507812,6.756132110864184e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,52.47034173772755
70,50,5.050000000000001,1048.96435546875,1.04896435546875,6.570638895252933e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,52.37034173772756
70,51,5.15,1046.340209960938,1.046340209960938,6.554201432482592e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,52.270341737727556
70,52,5.25,1052.751586914062,1.052751586914062,6.594361846476354e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,52.170341737727554
70,53,5.3500000000000005,1035.716674804688,1.035716674804688,6.48765635596133e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,52.07034173772755
70,54,5.45,1047.935302734375,1.047935302734375,6.564192981350807e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,51.97034173772755
70,55,5.550000000000001,1022.630554199219,1.0226305541992189,6.405685817505959e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,51.87034173772756
70,56,5.65,1023.076110839844,1.023076110839844,6.408476752944008e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,51.770341737727556
70,57,5.75,1031.81640625,1.03181640625,6.463225348240469e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,51.670341737727554
70,58,5.8500000000000005,1033.189575195312,1.033189575195312,6.471826781868583e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,51.57034173772755
70,59,5.95,1013.001403808594,1.013001403808594,6.345369497170548e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,51.47034173772755
70,60,6.050000000000001,1021.116333007812,1.0211163330078121,6.396200842535738e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,51.37034173772756
70,61,6.15,1023.51513671875,1.02351513671875,6.411226780150294e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,51.270341737727556
70,62,6.25,1018.369384765625,1.018369384765625,6.378994152080279e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,51.170341737727554
70,63,6.3500000000000005,1014.818054199219,1.0148180541992189,6.356748867359331e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,51.07034173772755
70,64,6.45,1013.153503417969,1.013153503417969,6.346322238418714e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,50.97034173772755
70,65,6.550000000000001,1033.734619140625,1.033734619140625,6.475240898781158e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,50.87034173772756
70,66,6.65,1011.786926269531,1.011786926269531,6.337762095342282e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,50.770341737727556
70,67,6.75,1009.700439453125,1.009700439453125,6.324692488773828e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,50.670341737727554
70,68,6.8500000000000005,1010.035461425781,1.010035461425781,6.326791042831285e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,50.57034173772755
70,69,6.95,1040.575561523438,1.040575561523438,6.518092080393148e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,50.47034173772755
70,70,7.050000000000001,1025.921997070312,1.025921997070312,6.426303183994682e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,50.37034173772756
70,71,7.15,1036.135986328125,1.036135986328125,6.490282893832478e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,50.270341737727556
70,72,7.25,1020.148864746094,1.020148864746094,6.390140689435944e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,50.170341737727554
70,73,7.3500000000000005,1023.696472167969,1.0236964721679689,6.41236265264159e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,50.07034173772755
70,74,7.45,1025.202392578125,1.025202392578125,6.421795632102274e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,49.97034173772755
70,75,7.550000000000001,1038.004028320312,1.038004028320312,6.501984177396442e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,49.87034173772756
70,76,7.65,1016.844970703125,1.016844970703125,6.369445329682918e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,49.770341737727556
70,77,7.75,1012.893432617188,1.012893432617188,6.344693173226726e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,49.670341737727554
70,78,7.8500000000000005,998.9313354492188,0.9989313354492187,6.257235579236163e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,49.57034173772755
70,79,7.95,1006.519897460938,1.006519897460938,6.30476979758523e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,49.47034173772755
70,80,8.05,993.292236328125,0.993292236328125,6.221912659228374e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,49.37034173772756
70,81,8.15,987.3182373046875,0.9873182373046875,6.18449194980297e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,49.270341737727556
70,82,8.25,1022.704772949219,1.022704772949219,6.406150718532353e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,49.170341737727554
70,83,8.35,1009.154174804688,1.009154174804688,6.321270725462796e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,49.07034173772755
70,84,8.450000000000001,998.1577758789062,0.9981577758789062,6.2523900565318e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,48.97034173772755
70,85,8.55,1021.299194335938,1.021299194335938,6.397346273025114e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,48.87034173772756
70,86,8.65,1006.35595703125,1.00635595703125,6.303742886271996e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,48.770341737727556
70,87,8.75,1004.034240722656,1.0040342407226561,6.289199818720216e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,48.670341737727554
70,88,8.85,990.7757568359375,0.9907757568359375,6.206149608802237e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,48.57034173772755
70,89,8.950000000000001,1009.851196289062,1.009851196289062,6.325636818983686e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,48.47034173772755
70,90,9.05,994.8749389648438,0.9948749389648438,6.231826597152218e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,48.37034173772756
70,91,9.15,1003.820739746094,1.0038207397460939,6.287862463629492e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,48.270341737727556
70,92,9.25,991.1613159179688,0.9911613159179687,6.208564723755957e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,48.170341737727554
70,93,9.35,978.799072265625,0.978799072265625,6.131128499587611e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,48.07034173772755
70,94,9.450000000000001,982.4057006835938,0.9824057006835938,6.153720166158816e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,47.97034173772755
70,95,9.55,979.5669555664062,0.9795669555664063,6.135938466539131e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,47.87034173772756
70,96,9.65,968.94775390625,0.96894775390625,6.069420534732406e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,47.770341737727556
70,97,9.75,993.3156127929688,0.9933156127929688,6.222059087758889e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,47.670341737727554
70,98,9.850000000000001,973.4323120117188,0.9734323120117188,6.097511491076339e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,47.57034173772755
70,99,9.950000000000001,961.162109375,0.961162109375,6.020651805351907e-11,0.3661031082476414,1.0746052280875475,369.1315299998091,0.9584486999999999,57.420341737727554,47.47034173772755
150,0,0.05,598.7234497070312,0.5987234497070313,3.7503615500710234e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,169.12883516855436
150,1,0.15000000000000002,594.0537109375,0.5940537109375,3.7211106350806456e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,169.02883516855437
150,2,0.25,601.3676147460938,0.6013676147460938,3.766924413776118e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,168.92883516855437
150,3,0.35000000000000003,621.2237548828125,0.6212237548828125,3.8913018780929256e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,168.82883516855438
150,4,0.45,608.6473388671875,0.6086473388671875,3.812524093314699e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,168.72883516855438
150,5,0.55,600.7434692382812,0.6007434692382813,3.76301481024331e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,168.62883516855436
150,6,0.65,615.0043334960938,0.6150043334960937,3.852343860257057e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,168.52883516855437
150,7,0.75,612.7940063476562,0.6127940063476562,3.838498526564791e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,168.42883516855437
150,8,0.8500000000000001,592.056884765625,0.592056884765625,3.7086026564791056e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,168.32883516855438
150,9,0.9500000000000001,588.4885864257812,0.5884885864257813,3.686251086819557e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,168.22883516855438
150,10,1.05,583.9956665039062,0.5839956665039062,3.65810775264617e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,168.12883516855436
150,11,1.1500000000000001,595.3951416015625,0.5953951416015625,3.729513262348791e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,168.02883516855437
150,12,1.25,616.1743774414062,0.6161743774414062,3.85967293318136e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,167.92883516855437
150,13,1.35,582.0838012695312,0.5820838012695313,3.646131963377475e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,167.82883516855438
150,14,1.4500000000000002,604.1392822265625,0.6041392822265625,3.7842859438004036e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,167.72883516855438
150,15,1.55,596.9677124023438,0.5969677124023437,3.739363735165414e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,167.62883516855436
150,16,1.6500000000000001,581.4531860351562,0.5814531860351563,3.6421818339328265e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,167.52883516855437
150,17,1.75,593.603271484375,0.593603271484375,3.718289114048754e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,167.42883516855437
150,18,1.85,576.960693359375,0.576960693359375,3.6140411759989005e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,167.32883516855438
150,19,1.9500000000000002,590.1515502929688,0.5901515502929687,3.696667775442174e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,167.22883516855438
150,20,2.0500000000000003,594.40966796875,0.59440966796875,3.723340324871701e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,167.12883516855436
150,21,2.15,604.4934692382812,0.6044934692382813,3.7865045463136916e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,167.02883516855437
150,22,2.25,588.7612915039062,0.5887612915039062,3.687959292235613e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,166.92883516855437
150,23,2.35,592.130615234375,0.592130615234375,3.7090644989461146e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,166.82883516855438
150,24,2.45,586.5718994140625,0.5865718994140625,3.674245094276943e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,166.72883516855438
150,25,2.5500000000000003,599.4071044921875,0.5994071044921875,3.754643915528776e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,166.62883516855436
150,26,2.6500000000000004,581.4976196289062,0.5814976196289062,3.642460162836786e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,166.52883516855437
150,27,2.75,613.2421875,0.6132421875,3.841305901759531e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,166.42883516855437
150,28,2.85,609.57177734375,0.60957177734375,3.8183147108687686e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,166.32883516855438
150,29,2.95,600.3049926757812,0.6003049926757813,3.760268223916331e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,166.22883516855438
150,30,3.0500000000000003,599.2871704101562,0.5992871704101562,3.75389265688004e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,166.12883516855436
150,31,3.1500000000000004,581.197509765625,0.581197509765625,3.6405802957752934e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,166.02883516855437
150,32,3.25,581.5686645507812,0.5815686645507813,3.642905183227182e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,165.92883516855437
150,33,3.35,605.424560546875,0.605424560546875,3.792336836739369e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,165.82883516855438
150,34,3.45,579.1702270507812,0.5791702270507812,3.627881539532167e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,165.72883516855438
150,35,3.5500000000000003,574.6822509765625,0.5746822509765624,3.599769173272545e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,165.62883516855436
150,36,3.6500000000000004,574.3253173828125,0.5743253173828125,3.597533366362721e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,165.52883516855437
150,37,3.75,573.334228515625,0.573334228515625,3.591325255452713e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,165.42883516855437
150,38,3.85,592.2128295898438,0.5922128295898438,3.7095794838824235e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,165.32883516855438
150,39,3.95,619.8845825195312,0.6198845825195313,3.882913396661933e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,165.22883516855438
150,40,4.05,585.7101440429688,0.5857101440429687,3.668847119283816e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,165.12883516855436
150,41,4.15,590.6755981445312,0.5906755981445313,3.699950374301228e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,165.02883516855437
150,42,4.25,587.1456909179688,0.5871456909179688,3.6778392838732594e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,164.92883516855437
150,43,4.3500000000000005,601.9577026367188,0.6019577026367188,3.770620682791881e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,164.82883516855438
150,44,4.45,583.2991333007812,0.5832991333007812,3.653744717684659e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,164.72883516855438
150,45,4.55,584.5575561523438,0.5845575561523437,3.6616273898574965e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,164.62883516855436
150,46,4.65,596.83935546875,0.59683935546875,3.7385597163673023e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,164.52883516855437
150,47,4.75,591.3551025390625,0.5913551025390625,3.704206742004216e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,164.42883516855437
150,48,4.8500000000000005,605.98291015625,0.60598291015625,3.7958342993951614e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,164.32883516855438
150,49,4.95,630.5809936523438,0.6305809936523438,3.94991496317128e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,164.22883516855438
150,50,5.050000000000001,600.6862182617188,0.6006862182617188,3.7626561941555175e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,164.12883516855436
150,51,5.15,609.7180786132812,0.6097180786132812,3.819231131724249e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,164.02883516855437
150,52,5.25,600.907470703125,0.600907470703125,3.7640421038764665e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,163.92883516855437
150,53,5.3500000000000005,590.0361938476562,0.5900361938476563,3.695945190787666e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,163.82883516855438
150,54,5.45,597.0978393554688,0.5970978393554688,3.7401788412412943e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,163.72883516855438
150,55,5.550000000000001,599.6384887695312,0.5996384887695313,3.756093290356947e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,163.62883516855436
150,56,5.65,606.6848754882812,0.6066848754882812,3.800231360829821e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,163.52883516855437
150,57,5.75,599.9537353515625,0.5999537353515625,3.758067972759348e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,163.42883516855437
150,58,5.8500000000000005,582.4390869140625,0.5824390869140625,3.6483574476493774e-11,0.5066244956109146,1.159868345901888,551.3452763922078,0.59011755,169.17883516855437,163.32883516855438
